,date,season,year,month,hour,holiday,week_day,working_day,weather_situation,temp_norm,feels_like_temp_norm,humidity_norm,wind_speed,casual,registered,num_rentals
7510,2011-11-14,4,0,11,13,0,1,1,1,0.6,0.6212,0.49,0.3881,50,153,203
7511,2011-11-14,4,0,11,14,0,1,1,1,0.62,0.6212,0.46,0.4478,47,138,185
7512,2011-11-14,4,0,11,15,0,1,1,1,0.64,0.6212,0.44,0.3284,53,142,195
7513,2011-11-14,4,0,11,16,0,1,1,1,0.62,0.6212,0.46,0.4179,51,264,315
7514,2011-11-14,4,0,11,17,0,1,1,1,0.62,0.6212,0.46,0.2537,55,464,519
7515,2011-11-14,4,0,11,18,0,1,1,1,0.56,0.5303,0.56,0.2836,29,460,489
7516,2011-11-14,4,0,11,19,0,1,1,1,0.6,0.6212,0.53,0.2985,28,274,302
7517,2011-11-14,4,0,11,20,0,1,1,1,0.6,0.6212,0.53,0.3582,30,210,240
7518,2011-11-14,4,0,11,21,0,1,1,1,0.6,0.6212,0.53,0.3582,37,176,213
7519,2011-11-14,4,0,11,22,0,1,1,1,0.58,0.5455,0.56,0.3582,17,96,113
7520,2011-11-14,4,0,11,23,0,1,1,1,0.56,0.5303,0.64,0.2985,13,48,61
7521,2011-11-15,4,0,11,0,0,2,1,1,0.56,0.5303,0.64,0.3582,7,15,22
7522,2011-11-15,4,0,11,1,0,2,1,1,0.56,0.5303,0.6,0.2985,5,5,10
7523,2011-11-15,4,0,11,2,0,2,1,1,0.56,0.5303,0.64,0.2537,7,8,15
7524,2011-11-15,4,0,11,3,0,2,1,2,0.54,0.5152,0.68,0.3284,0,4,4
7525,2011-11-15,4,0,11,4,0,2,1,1,0.56,0.5303,0.64,0.2985,1,6,7
7526,2011-11-15,4,0,11,5,0,2,1,1,0.54,0.5152,0.68,0.2836,2,26,28
7527,2011-11-15,4,0,11,6,0,2,1,2,0.56,0.5303,0.64,0.0896,4,104,108
7528,2011-11-15,4,0,11,7,0,2,1,2,0.54,0.5152,0.68,0.1642,21,298,319
7529,2011-11-15,4,0,11,8,0,2,1,2,0.54,0.5152,0.68,0.1045,27,453,480
7530,2011-11-15,4,0,11,9,0,2,1,2,0.56,0.5303,0.64,0.0896,26,174,200
7531,2011-11-15,4,0,11,10,0,2,1,2,0.56,0.5303,0.64,0.2836,23,115,138
7532,2011-11-15,4,0,11,11,0,2,1,2,0.56,0.5303,0.64,0.194,18,116,134
7533,2011-11-15,4,0,11,12,0,2,1,2,0.54,0.5152,0.68,0.0,28,148,176
7534,2011-11-15,4,0,11,13,0,2,1,3,0.54,0.5152,0.6,0.2239,21,132,153
7535,2011-11-15,4,0,11,14,0,2,1,2,0.54,0.5152,0.6,0.2836,27,120,147
7536,2011-11-15,4,0,11,15,0,2,1,2,0.54,0.5152,0.6,0.1343,36,155,191
7537,2011-11-15,4,0,11,16,0,2,1,2,0.52,0.5,0.68,0.1343,31,240,271
7538,2011-11-15,4,0,11,17,0,2,1,2,0.5,0.4848,0.72,0.194,29,422,451
7539,2011-11-15,4,0,11,18,0,2,1,2,0.5,0.4848,0.72,0.2836,27,414,441
7540,2011-11-15,4,0,11,19,0,2,1,2,0.5,0.4848,0.72,0.3582,27,259,286
7541,2011-11-15,4,0,11,20,0,2,1,2,0.48,0.4697,0.82,0.1343,26,212,238
7542,2011-11-15,4,0,11,21,0,2,1,2,0.5,0.4848,0.77,0.0896,23,145,168
7543,2011-11-15,4,0,11,22,0,2,1,2,0.46,0.4545,0.88,0.1045,19,109,128
7544,2011-11-15,4,0,11,23,0,2,1,2,0.46,0.4545,0.94,0.1045,14,66,80
7545,2011-11-16,4,0,11,0,0,3,1,2,0.46,0.4545,0.94,0.0,5,26,31
7546,2011-11-16,4,0,11,1,0,3,1,3,0.46,0.4545,0.94,0.0896,0,5,5
7547,2011-11-16,4,0,11,2,0,3,1,2,0.46,0.4545,0.94,0.1045,4,6,10
7548,2011-11-16,4,0,11,3,0,3,1,2,0.46,0.4545,0.94,0.1045,2,3,5
7549,2011-11-16,4,0,11,4,0,3,1,2,0.44,0.4394,1.0,0.2239,1,3,4
7550,2011-11-16,4,0,11,5,0,3,1,3,0.46,0.4545,0.94,0.1045,0,13,13
7551,2011-11-16,4,0,11,6,0,3,1,2,0.46,0.4545,0.94,0.0896,4,52,56
7552,2011-11-16,4,0,11,7,0,3,1,3,0.46,0.4545,0.94,0.0,7,130,137
7553,2011-11-16,4,0,11,8,0,3,1,3,0.46,0.4545,0.94,0.0,9,223,232
7554,2011-11-16,4,0,11,9,0,3,1,3,0.46,0.4545,0.94,0.0,5,77,82
7555,2011-11-16,4,0,11,10,0,3,1,3,0.46,0.4545,0.94,0.0,4,32,36
7556,2011-11-16,4,0,11,11,0,3,1,3,0.46,0.4545,0.94,0.0896,7,53,60
7557,2011-11-16,4,0,11,12,0,3,1,3,0.46,0.4545,1.0,0.0,5,49,54
7558,2011-11-16,4,0,11,13,0,3,1,3,0.46,0.4545,0.94,0.1343,6,52,58
7559,2011-11-16,4,0,11,14,0,3,1,2,0.46,0.4545,1.0,0.1343,12,49,61
7560,2011-11-16,4,0,11,15,0,3,1,3,0.48,0.4697,0.94,0.1045,16,50,66
7561,2011-11-16,4,0,11,16,0,3,1,3,0.48,0.4697,0.94,0.1045,13,110,123
7562,2011-11-16,4,0,11,17,0,3,1,2,0.48,0.4697,0.88,0.194,17,216,233
7563,2011-11-16,4,0,11,18,0,3,1,3,0.46,0.4545,0.88,0.3881,13,176,189
7564,2011-11-16,4,0,11,19,0,3,1,3,0.46,0.4545,0.88,0.3881,3,108,111
7565,2011-11-16,4,0,11,20,0,3,1,3,0.44,0.4394,0.88,0.3881,5,94,99
7566,2011-11-16,4,0,11,21,0,3,1,3,0.44,0.4394,0.88,0.2836,3,72,75
7567,2011-11-16,4,0,11,22,0,3,1,3,0.42,0.4242,0.88,0.2239,1,45,46
7568,2011-11-16,4,0,11,23,0,3,1,3,0.42,0.4242,0.88,0.1343,3,28,31
7569,2011-11-17,4,0,11,0,0,4,1,2,0.42,0.4242,0.88,0.2537,2,22,24
7570,2011-11-17,4,0,11,1,0,4,1,2,0.42,0.4242,0.82,0.1642,0,5,5
7571,2011-11-17,4,0,11,2,0,4,1,2,0.42,0.4242,0.82,0.2239,0,5,5
7572,2011-11-17,4,0,11,3,0,4,1,2,0.42,0.4242,0.77,0.3284,0,3,3
7573,2011-11-17,4,0,11,4,0,4,1,2,0.4,0.4091,0.62,0.4179,1,3,4
7574,2011-11-17,4,0,11,5,0,4,1,3,0.34,0.303,0.71,0.3284,1,21,22
7575,2011-11-17,4,0,11,6,0,4,1,3,0.36,0.3485,0.57,0.2239,3,72,75
7576,2011-11-17,4,0,11,7,0,4,1,3,0.34,0.3182,0.61,0.2836,4,164,168
7577,2011-11-17,4,0,11,8,0,4,1,3,0.34,0.303,0.61,0.2985,12,343,355
7578,2011-11-17,4,0,11,9,0,4,1,2,0.34,0.303,0.61,0.3284,14,184,198
7579,2011-11-17,4,0,11,10,0,4,1,2,0.34,0.303,0.61,0.3284,7,74,81
7580,2011-11-17,4,0,11,11,0,4,1,3,0.32,0.303,0.66,0.3284,4,93,97
7581,2011-11-17,4,0,11,12,0,4,1,2,0.34,0.303,0.53,0.2985,6,115,121
7582,2011-11-17,4,0,11,13,0,4,1,2,0.34,0.303,0.49,0.4478,15,109,124
7583,2011-11-17,4,0,11,14,0,4,1,2,0.34,0.303,0.49,0.3881,5,105,110
7584,2011-11-17,4,0,11,15,0,4,1,2,0.34,0.303,0.49,0.4478,10,106,116
7585,2011-11-17,4,0,11,16,0,4,1,1,0.32,0.2879,0.39,0.4179,8,187,195
7586,2011-11-17,4,0,11,17,0,4,1,1,0.32,0.2879,0.42,0.3881,20,379,399
7587,2011-11-17,4,0,11,18,0,4,1,1,0.32,0.3182,0.39,0.194,9,298,307
7588,2011-11-17,4,0,11,19,0,4,1,1,0.3,0.2879,0.45,0.2239,7,210,217
7589,2011-11-17,4,0,11,20,0,4,1,1,0.3,0.2879,0.42,0.2836,7,162,169
7590,2011-11-17,4,0,11,21,0,4,1,1,0.3,0.2879,0.42,0.2537,3,113,116
7591,2011-11-17,4,0,11,22,0,4,1,1,0.26,0.2424,0.52,0.2537,1,83,84
7592,2011-11-17,4,0,11,23,0,4,1,1,0.26,0.2576,0.52,0.2239,0,58,58
7593,2011-11-18,4,0,11,0,0,5,1,1,0.26,0.2576,0.48,0.1642,2,28,30
7594,2011-11-18,4,0,11,1,0,5,1,1,0.26,0.2273,0.44,0.3284,0,10,10
7595,2011-11-18,4,0,11,2,0,5,1,1,0.24,0.2273,0.44,0.2239,2,8,10
7596,2011-11-18,4,0,11,3,0,5,1,1,0.24,0.2121,0.41,0.2836,0,2,2
7597,2011-11-18,4,0,11,4,0,5,1,1,0.22,0.2273,0.44,0.1642,0,5,5
7598,2011-11-18,4,0,11,5,0,5,1,1,0.22,0.2273,0.44,0.1343,0,22,22
7599,2011-11-18,4,0,11,6,0,5,1,1,0.22,0.2576,0.44,0.0896,1,70,71
7600,2011-11-18,4,0,11,7,0,5,1,1,0.22,0.2273,0.44,0.1642,5,211,216
7601,2011-11-18,4,0,11,8,0,5,1,1,0.22,0.2273,0.44,0.194,6,369,375
7602,2011-11-18,4,0,11,9,0,5,1,1,0.26,0.2576,0.41,0.194,6,207,213
7603,2011-11-18,4,0,11,10,0,5,1,1,0.26,0.2424,0.41,0.2836,10,105,115
7604,2011-11-18,4,0,11,11,0,5,1,1,0.3,0.303,0.36,0.1343,18,122,140
7605,2011-11-18,4,0,11,12,0,5,1,1,0.32,0.3333,0.33,0.0,22,143,165
7606,2011-11-18,4,0,11,13,0,5,1,1,0.34,0.3182,0.31,0.2239,31,146,177
7607,2011-11-18,4,0,11,14,0,5,1,1,0.34,0.3333,0.31,0.1343,31,123,154
7608,2011-11-18,4,0,11,15,0,5,1,1,0.34,0.3333,0.29,0.1343,27,151,178
7609,2011-11-18,4,0,11,16,0,5,1,1,0.34,0.3333,0.29,0.1343,19,190,209
7610,2011-11-18,4,0,11,17,0,5,1,1,0.32,0.3333,0.31,0.1343,17,361,378
7611,2011-11-18,4,0,11,18,0,5,1,1,0.3,0.303,0.36,0.1642,16,312,328
7612,2011-11-18,4,0,11,19,0,5,1,1,0.28,0.2727,0.41,0.1642,7,183,190
7613,2011-11-18,4,0,11,20,0,5,1,1,0.28,0.2727,0.48,0.194,8,129,137
7614,2011-11-18,4,0,11,21,0,5,1,1,0.28,0.2727,0.48,0.1642,3,108,111
7615,2011-11-18,4,0,11,22,0,5,1,1,0.26,0.2727,0.52,0.1045,9,88,97
7616,2011-11-18,4,0,11,23,0,5,1,1,0.26,0.2727,0.6,0.1343,5,54,59
7617,2011-11-19,4,0,11,0,0,6,0,1,0.26,0.2576,0.56,0.194,4,49,53
7618,2011-11-19,4,0,11,1,0,6,0,1,0.26,0.2273,0.52,0.2985,1,34,35
7619,2011-11-19,4,0,11,2,0,6,0,1,0.24,0.2424,0.56,0.1642,12,34,46
7620,2011-11-19,4,0,11,3,0,6,0,1,0.26,0.2424,0.48,0.2537,4,11,15
7621,2011-11-19,4,0,11,4,0,6,0,1,0.26,0.2273,0.48,0.3284,4,4,8
7622,2011-11-19,4,0,11,5,0,6,0,1,0.24,0.2273,0.56,0.2537,0,2,2
7623,2011-11-19,4,0,11,6,0,6,0,1,0.24,0.2121,0.6,0.3284,2,10,12
7624,2011-11-19,4,0,11,7,0,6,0,1,0.24,0.2273,0.6,0.2537,3,38,41
7625,2011-11-19,4,0,11,8,0,6,0,1,0.26,0.2424,0.56,0.2537,12,80,92
7626,2011-11-19,4,0,11,9,0,6,0,1,0.28,0.2576,0.52,0.2985,12,130,142
7627,2011-11-19,4,0,11,10,0,6,0,1,0.32,0.303,0.45,0.2537,35,165,200
7628,2011-11-19,4,0,11,11,0,6,0,1,0.36,0.3788,0.4,0.0,50,183,233
7629,2011-11-19,4,0,11,12,0,6,0,1,0.4,0.4091,0.35,0.2836,93,218,311
7630,2011-11-19,4,0,11,13,0,6,0,1,0.42,0.4242,0.3,0.2836,118,245,363
7631,2011-11-19,4,0,11,14,0,6,0,1,0.42,0.4242,0.32,0.2985,121,228,349
7632,2011-11-19,4,0,11,15,0,6,0,1,0.42,0.4242,0.41,0.194,120,262,382
7633,2011-11-19,4,0,11,16,0,6,0,1,0.42,0.4242,0.38,0.2985,99,188,287
7634,2011-11-19,4,0,11,17,0,6,0,1,0.4,0.4091,0.4,0.194,61,171,232
7635,2011-11-19,4,0,11,18,0,6,0,1,0.38,0.3939,0.46,0.1343,36,172,208
7636,2011-11-19,4,0,11,19,0,6,0,2,0.34,0.3333,0.71,0.1343,33,149,182
7637,2011-11-19,4,0,11,20,0,6,0,2,0.36,0.3636,0.57,0.1045,48,115,163
7638,2011-11-19,4,0,11,21,0,6,0,2,0.36,0.3485,0.62,0.194,29,79,108
7639,2011-11-19,4,0,11,22,0,6,0,2,0.38,0.3939,0.62,0.1642,26,80,106
7640,2011-11-19,4,0,11,23,0,6,0,1,0.38,0.3939,0.62,0.2239,20,73,93
7641,2011-11-20,4,0,11,0,0,0,0,1,0.38,0.3939,0.66,0.1642,14,79,93
7642,2011-11-20,4,0,11,1,0,0,0,1,0.4,0.4091,0.62,0.2537,11,73,84
7643,2011-11-20,4,0,11,2,0,0,0,1,0.4,0.4091,0.62,0.2836,12,44,56
7644,2011-11-20,4,0,11,3,0,0,0,2,0.4,0.4091,0.66,0.2836,6,31,37
7645,2011-11-20,4,0,11,4,0,0,0,2,0.4,0.4091,0.71,0.2836,2,10,12
7646,2011-11-20,4,0,11,5,0,0,0,2,0.42,0.4242,0.67,0.2836,0,4,4
7647,2011-11-20,4,0,11,6,0,0,0,2,0.42,0.4242,0.67,0.2537,3,6,9
7648,2011-11-20,4,0,11,7,0,0,0,1,0.42,0.4242,0.67,0.2239,4,19,23
7649,2011-11-20,4,0,11,8,0,0,0,2,0.42,0.4242,0.71,0.2836,13,52,65
7650,2011-11-20,4,0,11,9,0,0,0,1,0.44,0.4394,0.72,0.1642,29,109,138
7651,2011-11-20,4,0,11,10,0,0,0,2,0.44,0.4394,0.72,0.1045,46,183,229
7652,2011-11-20,4,0,11,11,0,0,0,2,0.5,0.4848,0.63,0.1045,74,212,286
7653,2011-11-20,4,0,11,12,0,0,0,2,0.5,0.4848,0.63,0.1343,70,234,304
7654,2011-11-20,4,0,11,13,0,0,0,2,0.54,0.5152,0.6,0.194,84,285,369
7655,2011-11-20,4,0,11,14,0,0,0,1,0.52,0.5,0.63,0.2537,113,250,363
7656,2011-11-20,4,0,11,15,0,0,0,2,0.52,0.5,0.68,0.194,109,242,351
7657,2011-11-20,4,0,11,16,0,0,0,2,0.52,0.5,0.63,0.1343,81,225,306
7658,2011-11-20,4,0,11,17,0,0,0,2,0.52,0.5,0.63,0.194,35,168,203
7659,2011-11-20,4,0,11,18,0,0,0,2,0.54,0.5152,0.64,0.194,22,123,145
7660,2011-11-20,4,0,11,19,0,0,0,2,0.5,0.4848,0.72,0.1045,17,140,157
7661,2011-11-20,4,0,11,20,0,0,0,2,0.52,0.5,0.68,0.1045,23,90,113
7662,2011-11-20,4,0,11,21,0,0,0,2,0.48,0.4697,0.77,0.0896,11,94,105
7663,2011-11-20,4,0,11,22,0,0,0,3,0.46,0.4545,0.88,0.0896,5,35,40
7664,2011-11-20,4,0,11,23,0,0,0,3,0.46,0.4545,0.88,0.0896,3,25,28
7665,2011-11-21,4,0,11,0,0,1,1,2,0.46,0.4545,0.94,0.0,4,13,17
7666,2011-11-21,4,0,11,1,0,1,1,3,0.46,0.4545,0.94,0.194,4,8,12
7667,2011-11-21,4,0,11,2,0,1,1,3,0.44,0.4394,1.0,0.194,1,2,3
7668,2011-11-21,4,0,11,3,0,1,1,3,0.44,0.4394,1.0,0.1343,0,4,4
7669,2011-11-21,4,0,11,4,0,1,1,3,0.44,0.4394,1.0,0.1343,0,5,5
7670,2011-11-21,4,0,11,5,0,1,1,2,0.44,0.4394,1.0,0.0,0,20,20
7671,2011-11-21,4,0,11,6,0,1,1,2,0.42,0.4242,1.0,0.0,0,76,76
7672,2011-11-21,4,0,11,7,0,1,1,2,0.46,0.4545,0.94,0.1642,17,229,246
7673,2011-11-21,4,0,11,8,0,1,1,2,0.46,0.4545,0.94,0.0,13,378,391
7674,2011-11-21,4,0,11,9,0,1,1,2,0.48,0.4697,0.94,0.1045,15,222,237
7675,2011-11-21,4,0,11,10,0,1,1,2,0.52,0.5,0.83,0.0,25,110,135
7676,2011-11-21,4,0,11,11,0,1,1,2,0.52,0.5,0.83,0.1045,16,112,128
7677,2011-11-21,4,0,11,12,0,1,1,2,0.5,0.4848,0.77,0.1343,24,138,162
7678,2011-11-21,4,0,11,13,0,1,1,2,0.5,0.4848,0.77,0.1343,13,121,134
7679,2011-11-21,4,0,11,14,0,1,1,2,0.48,0.4697,0.82,0.194,14,121,135
7680,2011-11-21,4,0,11,15,0,1,1,3,0.44,0.4394,0.94,0.2239,15,93,108
7681,2011-11-21,4,0,11,16,0,1,1,3,0.44,0.4394,0.94,0.2239,13,95,108
7682,2011-11-21,4,0,11,17,0,1,1,3,0.42,0.4242,0.94,0.2985,10,200,210
7683,2011-11-21,4,0,11,18,0,1,1,3,0.42,0.4242,0.88,0.194,8,184,192
7684,2011-11-21,4,0,11,19,0,1,1,3,0.4,0.4091,0.94,0.194,2,135,137
7685,2011-11-21,4,0,11,20,0,1,1,3,0.4,0.4091,0.87,0.2239,5,75,80
7686,2011-11-21,4,0,11,21,0,1,1,3,0.4,0.4091,0.87,0.1642,11,103,114
7687,2011-11-21,4,0,11,22,0,1,1,3,0.4,0.4091,0.87,0.1343,6,72,78
7688,2011-11-21,4,0,11,23,0,1,1,3,0.4,0.4091,0.87,0.1642,4,29,33
7689,2011-11-22,4,0,11,0,0,2,1,3,0.38,0.3939,0.94,0.1045,0,14,14
7690,2011-11-22,4,0,11,1,0,2,1,3,0.4,0.4091,0.94,0.1343,1,5,6
7691,2011-11-22,4,0,11,2,0,2,1,3,0.38,0.3939,1.0,0.1045,2,4,6
7692,2011-11-22,4,0,11,3,0,2,1,3,0.38,0.3939,1.0,0.1045,1,2,3
7693,2011-11-22,4,0,11,4,0,2,1,3,0.38,0.3939,0.94,0.1642,0,7,7
7694,2011-11-22,4,0,11,5,0,2,1,3,0.38,0.3939,0.94,0.1642,1,17,18
7695,2011-11-22,4,0,11,6,0,2,1,2,0.38,0.3939,0.94,0.1045,1,63,64
7696,2011-11-22,4,0,11,7,0,2,1,3,0.38,0.3939,0.94,0.2239,2,119,121
7697,2011-11-22,4,0,11,8,0,2,1,3,0.38,0.3939,0.94,0.2239,5,185,190
7698,2011-11-22,4,0,11,9,0,2,1,3,0.4,0.4091,0.94,0.0,2,147,149
7699,2011-11-22,4,0,11,10,0,2,1,3,0.4,0.4091,0.94,0.0,6,46,52
7700,2011-11-22,4,0,11,11,0,2,1,3,0.4,0.4091,0.94,0.1343,4,28,32
7701,2011-11-22,4,0,11,12,0,2,1,3,0.4,0.4091,1.0,0.0896,3,18,21
7702,2011-11-22,4,0,11,13,0,2,1,3,0.42,0.4242,1.0,0.0896,4,22,26
7703,2011-11-22,4,0,11,14,0,2,1,3,0.42,0.4242,1.0,0.0896,4,31,35
7704,2011-11-22,4,0,11,15,0,2,1,3,0.44,0.4394,0.94,0.0,2,32,34
7705,2011-11-22,4,0,11,16,0,2,1,3,0.44,0.4394,0.94,0.0,3,59,62
7706,2011-11-22,4,0,11,17,0,2,1,3,0.44,0.4394,1.0,0.0896,4,161,165
7707,2011-11-22,4,0,11,18,0,2,1,3,0.44,0.4394,1.0,0.0,0,148,148
7708,2011-11-22,4,0,11,19,0,2,1,3,0.46,0.4545,0.94,0.1045,5,106,111
7709,2011-11-22,4,0,11,20,0,2,1,2,0.46,0.4545,1.0,0.2239,6,121,127
7710,2011-11-22,4,0,11,21,0,2,1,2,0.46,0.4545,1.0,0.2537,4,86,90
7711,2011-11-22,4,0,11,22,0,2,1,2,0.5,0.4848,0.94,0.194,6,81,87
7712,2011-11-22,4,0,11,23,0,2,1,2,0.48,0.4697,0.94,0.2537,3,36,39
7713,2011-11-23,4,0,11,0,0,3,1,2,0.48,0.4697,0.94,0.2537,2,14,16
7714,2011-11-23,4,0,11,1,0,3,1,2,0.48,0.4697,0.94,0.2985,0,8,8
7715,2011-11-23,4,0,11,2,0,3,1,3,0.5,0.4848,0.94,0.3582,1,5,6
7716,2011-11-23,4,0,11,3,0,3,1,3,0.5,0.4848,0.94,0.3582,1,2,3
7717,2011-11-23,4,0,11,4,0,3,1,3,0.52,0.5,0.88,0.3582,0,5,5
7718,2011-11-23,4,0,11,5,0,3,1,2,0.46,0.4545,0.94,0.194,1,16,17
7719,2011-11-23,4,0,11,6,0,3,1,2,0.44,0.4394,1.0,0.0,1,68,69
7720,2011-11-23,4,0,11,7,0,3,1,2,0.46,0.4545,1.0,0.0896,2,154,156
7721,2011-11-23,4,0,11,8,0,3,1,2,0.48,0.4697,0.94,0.1045,7,316,323
7722,2011-11-23,4,0,11,9,0,3,1,2,0.52,0.5,0.94,0.194,3,164,167
7723,2011-11-23,4,0,11,10,0,3,1,2,0.52,0.5,0.94,0.194,6,70,76
7724,2011-11-23,4,0,11,11,0,3,1,2,0.5,0.4848,0.72,0.4179,9,107,116
7725,2011-11-23,4,0,11,12,0,3,1,1,0.48,0.4697,0.55,0.4179,9,151,160
7726,2011-11-23,4,0,11,13,0,3,1,2,0.44,0.4394,0.54,0.4925,12,162,174
7727,2011-11-23,4,0,11,14,0,3,1,1,0.42,0.4242,0.54,0.4627,13,200,213
7728,2011-11-23,4,0,11,15,0,3,1,2,0.42,0.4242,0.54,0.4478,13,194,207
7729,2011-11-23,4,0,11,16,0,3,1,2,0.4,0.4091,0.62,0.4627,4,169,173
7730,2011-11-23,4,0,11,17,0,3,1,3,0.38,0.3939,0.71,0.3881,7,156,163
7731,2011-11-23,4,0,11,18,0,3,1,2,0.4,0.4091,0.58,0.5224,7,138,145
7732,2011-11-23,4,0,11,19,0,3,1,1,0.38,0.3939,0.58,0.3881,6,116,122
7733,2011-11-23,4,0,11,20,0,3,1,1,0.36,0.3333,0.62,0.3881,1,67,68
7734,2011-11-23,4,0,11,21,0,3,1,1,0.36,0.3182,0.57,0.4627,0,66,66
7735,2011-11-23,4,0,11,22,0,3,1,1,0.34,0.303,0.61,0.4478,3,59,62
7736,2011-11-23,4,0,11,23,0,3,1,1,0.34,0.303,0.61,0.3582,4,47,51
7737,2011-11-24,4,0,11,0,1,4,0,1,0.32,0.303,0.57,0.2239,1,22,23
7738,2011-11-24,4,0,11,1,1,4,0,1,0.32,0.2879,0.57,0.4179,1,23,24
7739,2011-11-24,4,0,11,2,1,4,0,1,0.3,0.2879,0.61,0.2836,3,19,22
7740,2011-11-24,4,0,11,3,1,4,0,1,0.28,0.2879,0.65,0.1343,1,4,5
7741,2011-11-24,4,0,11,4,1,4,0,1,0.3,0.3182,0.61,0.0896,1,1,2
7742,2011-11-24,4,0,11,5,1,4,0,1,0.3,0.3182,0.61,0.1045,1,10,11
7743,2011-11-24,4,0,11,6,1,4,0,1,0.3,0.3182,0.61,0.0896,1,5,6
7744,2011-11-24,4,0,11,7,1,4,0,1,0.26,0.2727,0.75,0.1045,9,31,40
7745,2011-11-24,4,0,11,8,1,4,0,1,0.3,0.3182,0.65,0.0896,4,42,46
7746,2011-11-24,4,0,11,9,1,4,0,1,0.34,0.3485,0.61,0.0,13,68,81
7747,2011-11-24,4,0,11,10,1,4,0,1,0.36,0.3788,0.57,0.0,34,64,98
7748,2011-11-24,4,0,11,11,1,4,0,1,0.42,0.4242,0.41,0.2985,52,90,142
7749,2011-11-24,4,0,11,12,1,4,0,1,0.46,0.4545,0.36,0.2239,62,88,150
7750,2011-11-24,4,0,11,13,1,4,0,1,0.48,0.4697,0.33,0.2239,84,91,175
7751,2011-11-24,4,0,11,14,1,4,0,1,0.5,0.4848,0.31,0.2985,74,94,168
7752,2011-11-24,4,0,11,15,1,4,0,1,0.5,0.4848,0.31,0.2537,78,71,149
7753,2011-11-24,4,0,11,16,1,4,0,1,0.5,0.4848,0.34,0.2836,48,66,114
7754,2011-11-24,4,0,11,17,1,4,0,1,0.48,0.4697,0.33,0.1045,34,40,74
7755,2011-11-24,4,0,11,18,1,4,0,1,0.42,0.4242,0.5,0.0896,13,24,37
7756,2011-11-24,4,0,11,19,1,4,0,1,0.4,0.4091,0.54,0.1045,15,13,28
7757,2011-11-24,4,0,11,20,1,4,0,1,0.36,0.3485,0.76,0.1642,14,17,31
7758,2011-11-24,4,0,11,21,1,4,0,1,0.36,0.3485,0.71,0.1642,7,19,26
7759,2011-11-24,4,0,11,22,1,4,0,1,0.36,0.3485,0.71,0.1642,8,14,22
7760,2011-11-24,4,0,11,23,1,4,0,1,0.34,0.3485,0.76,0.1045,2,19,21
7761,2011-11-25,4,0,11,0,0,5,1,1,0.34,0.3333,0.76,0.1642,7,22,29
7762,2011-11-25,4,0,11,1,0,5,1,1,0.34,0.3636,0.76,0.0,2,12,14
7763,2011-11-25,4,0,11,2,0,5,1,1,0.28,0.2879,0.81,0.1045,4,6,10
7764,2011-11-25,4,0,11,3,0,5,1,1,0.28,0.2879,0.75,0.1045,0,2,2
7765,2011-11-25,4,0,11,4,0,5,1,1,0.3,0.3182,0.75,0.1045,4,3,7
7766,2011-11-25,4,0,11,5,0,5,1,1,0.28,0.3182,0.75,0.0,2,3,5
7767,2011-11-25,4,0,11,6,0,5,1,1,0.26,0.2727,0.81,0.1045,4,9,13
7768,2011-11-25,4,0,11,7,0,5,1,1,0.26,0.303,0.81,0.0,4,31,35
7769,2011-11-25,4,0,11,8,0,5,1,1,0.26,0.2727,0.81,0.1343,6,68,74
7770,2011-11-25,4,0,11,9,0,5,1,1,0.32,0.3485,0.76,0.0,25,70,95
7771,2011-11-25,4,0,11,10,0,5,1,1,0.36,0.3485,0.71,0.1642,60,82,142
7772,2011-11-25,4,0,11,11,0,5,1,1,0.4,0.4091,0.66,0.1045,99,127,226
7773,2011-11-25,4,0,11,12,0,5,1,1,0.46,0.4545,0.51,0.1045,126,146,272
7774,2011-11-25,4,0,11,13,0,5,1,1,0.5,0.4848,0.45,0.2239,143,140,283
7775,2011-11-25,4,0,11,14,0,5,1,1,0.52,0.5,0.39,0.2239,122,150,272
7776,2011-11-25,4,0,11,15,0,5,1,1,0.52,0.5,0.36,0.194,165,145,310
7777,2011-11-25,4,0,11,16,0,5,1,1,0.5,0.4848,0.39,0.1642,122,139,261
7778,2011-11-25,4,0,11,17,0,5,1,1,0.5,0.4848,0.34,0.1045,57,127,184
7779,2011-11-25,4,0,11,18,0,5,1,1,0.46,0.4545,0.44,0.0896,45,108,153
7780,2011-11-25,4,0,11,19,0,5,1,1,0.42,0.4242,0.67,0.0,38,96,134
7781,2011-11-25,4,0,11,20,0,5,1,1,0.4,0.4091,0.58,0.0896,19,76,95
7782,2011-11-25,4,0,11,21,0,5,1,1,0.36,0.3788,0.71,0.0,24,61,85
7783,2011-11-25,4,0,11,22,0,5,1,1,0.34,0.3485,0.71,0.0896,12,46,58
7784,2011-11-25,4,0,11,23,0,5,1,1,0.34,0.3485,0.76,0.1045,5,28,33
7785,2011-11-26,4,0,11,0,0,6,0,1,0.34,0.3485,0.76,0.1045,9,38,47
7786,2011-11-26,4,0,11,1,0,6,0,1,0.32,0.3333,0.76,0.0896,5,24,29
7787,2011-11-26,4,0,11,2,0,6,0,1,0.3,0.3182,0.81,0.1045,3,20,23
7788,2011-11-26,4,0,11,3,0,6,0,1,0.3,0.3333,0.81,0.0,8,9,17
7789,2011-11-26,4,0,11,4,0,6,0,1,0.3,0.3333,0.81,0.0,0,4,4
