date,season,year,month,hour,holiday,week_day,working_day,weather_situation,temp_norm,feels_like_temp_norm,humidity_norm,wind_speed,casual,registered,num_rentals,temp_x_humidity,temp_x_wind_speed,temp_feel_diff,hour_category_afternoon,hour_category_evening,hour_category_morning,hour_category_night
2011-10-09,4,0,10,8,0,0,0,1,0.46,0.4545,0.88,0.0,25,82,107,0.4048,0.0,-0.005500000000000005,0,0,1,0
2011-10-09,4,0,10,9,0,0,0,1,0.5,0.4848,0.77,0.0,66,119,185,0.385,0.0,-0.015199999999999991,0,0,1,0
2011-10-09,4,0,10,10,0,0,0,1,0.56,0.5303,0.68,0.0896,155,210,365,0.3808000000000001,0.050176000000000005,-0.02970000000000006,0,0,1,0
2011-10-09,4,0,10,11,0,0,0,1,0.62,0.6212,0.53,0.0896,189,234,423,0.3286,0.055552,0.0011999999999999789,0,0,1,0
2011-10-09,4,0,10,12,0,0,0,1,0.64,0.6212,0.44,0.0896,212,243,455,0.2816,0.057344,-0.01880000000000004,1,0,0,0
2011-10-09,4,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,225,193,418,0.2904,0.059136,-0.03880000000000006,1,0,0,0
2011-10-09,4,0,10,14,0,0,0,1,0.68,0.6364,0.47,0.1642,272,228,500,0.3196,0.11165600000000002,-0.04360000000000008,1,0,0,0
2011-10-09,4,0,10,15,0,0,0,1,0.68,0.6364,0.51,0.1642,198,209,407,0.34680000000000005,0.11165600000000002,-0.04360000000000008,1,0,0,0
2011-10-09,4,0,10,16,0,0,0,1,0.66,0.6212,0.5,0.1343,223,247,470,0.33,0.08863800000000001,-0.03880000000000006,1,0,0,0
2011-10-09,4,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,208,230,438,0.3782,0.06479,-0.013900000000000023,0,1,0,0
2011-10-09,4,0,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,186,228,414,0.32,0.06688,-0.01880000000000004,0,1,0,0
2011-10-09,4,0,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,116,186,302,0.40880000000000005,0.050176000000000005,-0.02970000000000006,0,1,0,0
2011-10-09,4,0,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,59,134,193,0.40880000000000005,0.05852,-0.02970000000000006,0,1,0,0
2011-10-09,4,0,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,53,120,173,0.4482,0.05643,-0.024800000000000044,0,0,0,1
2011-10-09,4,0,10,22,0,0,0,2,0.52,0.5,0.94,0.0,48,104,152,0.4888,0.0,-0.020000000000000018,0,0,0,1
2011-10-09,4,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045,38,85,123,0.44,0.05225,-0.015199999999999991,0,0,0,1
2011-10-10,4,0,10,0,1,1,0,1,0.5,0.4848,0.94,0.0,11,42,53,0.47,0.0,-0.015199999999999991,0,0,0,1
2011-10-10,4,0,10,1,1,1,0,1,0.48,0.4697,0.88,0.0,4,30,34,0.4224,0.0,-0.010299999999999976,0,0,0,1
2011-10-10,4,0,10,2,1,1,0,1,0.48,0.4697,0.88,0.0,4,15,19,0.4224,0.0,-0.010299999999999976,0,0,0,1
2011-10-10,4,0,10,3,1,1,0,1,0.46,0.4545,0.88,0.0,2,9,11,0.4048,0.0,-0.005500000000000005,0,0,0,1
2011-10-10,4,0,10,4,1,1,0,1,0.46,0.4545,0.94,0.0,2,4,6,0.4324,0.0,-0.005500000000000005,0,0,0,1
2011-10-10,4,0,10,5,1,1,0,1,0.46,0.4545,0.94,0.0,2,19,21,0.4324,0.0,-0.005500000000000005,0,0,0,1
2011-10-10,4,0,10,6,1,1,0,1,0.44,0.4394,0.94,0.0,5,39,44,0.41359999999999997,0.0,-0.0005999999999999894,0,0,1,0
2011-10-10,4,0,10,7,1,1,0,1,0.46,0.4545,0.88,0.0,12,102,114,0.4048,0.0,-0.005500000000000005,0,0,1,0
2011-10-10,4,0,10,8,1,1,0,1,0.52,0.5,0.83,0.0,27,227,254,0.4316,0.0,-0.020000000000000018,0,0,1,0
2011-10-10,4,0,10,9,1,1,0,1,0.54,0.5152,0.77,0.0,58,161,219,0.41580000000000006,0.0,-0.024800000000000044,0,0,1,0
2011-10-10,4,0,10,10,1,1,0,1,0.56,0.5303,0.73,0.1642,107,158,265,0.40880000000000005,0.09195200000000002,-0.02970000000000006,0,0,1,0
2011-10-10,4,0,10,11,1,1,0,1,0.62,0.6061,0.69,0.0896,139,183,322,0.42779999999999996,0.055552,-0.013900000000000023,0,0,1,0
2011-10-10,4,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896,164,201,365,0.33599999999999997,0.06272,-0.04849999999999999,1,0,0,0
2011-10-10,4,0,10,13,1,1,0,1,0.72,0.6515,0.37,0.0,146,219,365,0.26639999999999997,0.0,-0.0685,1,0,0,0
2011-10-10,4,0,10,14,1,1,0,1,0.74,0.6515,0.37,0.0,147,223,370,0.2738,0.0,-0.08850000000000002,1,0,0,0
2011-10-10,4,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,130,254,384,0.3024,0.07523999999999999,-0.0685,1,0,0,0
2011-10-10,4,0,10,16,1,1,0,2,0.7,0.6364,0.45,0.0896,154,248,402,0.315,0.06272,-0.06359999999999999,1,0,0,0
2011-10-10,4,0,10,17,1,1,0,2,0.66,0.6212,0.54,0.1045,125,334,459,0.35640000000000005,0.06897,-0.03880000000000006,0,1,0,0
2011-10-10,4,0,10,18,1,1,0,2,0.64,0.6212,0.53,0.0,108,365,473,0.3392,0.0,-0.01880000000000004,0,1,0,0
2011-10-10,4,0,10,19,1,1,0,2,0.58,0.5455,0.78,0.0896,69,267,336,0.45239999999999997,0.05196799999999999,-0.034499999999999975,0,1,0,0
2011-10-10,4,0,10,20,1,1,0,1,0.6,0.5909,0.73,0.0,37,188,225,0.438,0.0,-0.009099999999999997,0,1,0,0
2011-10-10,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175,0.49280000000000007,0.050176000000000005,-0.02970000000000006,0,0,0,1
2011-10-10,4,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,22,104,126,0.49280000000000007,0.050176000000000005,-0.02970000000000006,0,0,0,1
2011-10-10,4,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,12,63,75,0.4752,0.05643,-0.024800000000000044,0,0,0,1
2011-10-11,4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,14,16,30,0.4752,0.0,-0.024800000000000044,0,0,0,1
2011-10-11,4,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896,2,9,11,0.4888,0.046592,-0.020000000000000018,0,0,0,1
2011-10-11,4,0,10,2,0,2,1,2,0.52,0.5,0.94,0.1343,1,4,5,0.4888,0.06983600000000001,-0.020000000000000018,0,0,0,1
2011-10-11,4,0,10,3,0,2,1,2,0.52,0.5,0.88,0.1045,2,1,3,0.4576,0.05434,-0.020000000000000018,0,0,0,1
2011-10-11,4,0,10,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,5,5,0.4576,0.06983600000000001,-0.020000000000000018,0,0,0,1
2011-10-11,4,0,10,5,0,2,1,2,0.52,0.5,0.88,0.0,0,20,20,0.4576,0.0,-0.020000000000000018,0,0,0,1
2011-10-11,4,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,9,114,123,0.4316,0.046592,-0.020000000000000018,0,0,1,0
2011-10-11,4,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,19,333,352,0.4576,0.046592,-0.020000000000000018,0,0,1,0
2011-10-11,4,0,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,31,375,406,0.46480000000000005,0.05852,-0.02970000000000006,0,0,1,0
2011-10-11,4,0,10,9,0,2,1,2,0.6,0.5909,0.69,0.0,40,195,235,0.414,0.0,-0.009099999999999997,0,0,1,0
2011-10-11,4,0,10,10,0,2,1,2,0.6,0.5909,0.69,0.1343,38,111,149,0.414,0.08058,-0.009099999999999997,0,0,1,0
2011-10-11,4,0,10,11,0,2,1,2,0.6,0.5909,0.73,0.1642,31,92,123,0.438,0.09852000000000001,-0.009099999999999997,0,0,1,0
2011-10-11,4,0,10,12,0,2,1,2,0.6,0.5909,0.73,0.1642,51,130,181,0.438,0.09852000000000001,-0.009099999999999997,1,0,0,0
2011-10-11,4,0,10,13,0,2,1,2,0.6,0.5909,0.73,0.194,42,138,180,0.438,0.1164,-0.009099999999999997,1,0,0,0
2011-10-11,4,0,10,14,0,2,1,3,0.6,0.5909,0.73,0.1045,54,117,171,0.438,0.06269999999999999,-0.009099999999999997,1,0,0,0
2011-10-11,4,0,10,15,0,2,1,2,0.6,0.5758,0.78,0.1642,36,139,175,0.46799999999999997,0.09852000000000001,-0.0242,1,0,0,0
2011-10-11,4,0,10,16,0,2,1,2,0.6,0.5909,0.73,0.1642,63,257,320,0.438,0.09852000000000001,-0.009099999999999997,1,0,0,0
2011-10-11,4,0,10,17,0,2,1,2,0.6,0.5758,0.78,0.2537,70,534,604,0.46799999999999997,0.15222,-0.0242,0,1,0,0
2011-10-11,4,0,10,18,0,2,1,2,0.6,0.5758,0.78,0.2239,46,493,539,0.46799999999999997,0.13434,-0.0242,0,1,0,0
2011-10-11,4,0,10,19,0,2,1,2,0.58,0.5455,0.83,0.2239,33,285,318,0.48139999999999994,0.12986199999999998,-0.034499999999999975,0,1,0,0
2011-10-11,4,0,10,20,0,2,1,2,0.58,0.5455,0.83,0.2239,31,203,234,0.48139999999999994,0.12986199999999998,-0.034499999999999975,0,1,0,0
2011-10-11,4,0,10,21,0,2,1,2,0.58,0.5455,0.78,0.194,17,158,175,0.45239999999999997,0.11252,-0.034499999999999975,0,0,0,1
2011-10-11,4,0,10,22,0,2,1,2,0.56,0.5303,0.83,0.194,27,120,147,0.46480000000000005,0.10864000000000001,-0.02970000000000006,0,0,0,1
2011-10-11,4,0,10,23,0,2,1,2,0.56,0.5303,0.83,0.2836,10,47,57,0.46480000000000005,0.158816,-0.02970000000000006,0,0,0,1
2011-10-12,4,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,2,23,25,0.46480000000000005,0.07520800000000001,-0.02970000000000006,0,0,0,1
2011-10-12,4,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,2,8,10,0.46480000000000005,0.07520800000000001,-0.02970000000000006,0,0,0,1
2011-10-12,4,0,10,2,0,3,1,2,0.56,0.5303,0.83,0.2836,0,2,2,0.46480000000000005,0.158816,-0.02970000000000006,0,0,0,1
2011-10-12,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2,0.5076,0.16119,-0.024800000000000044,0,0,0,1
2011-10-12,4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,1,6,7,0.5076,0.209574,-0.024800000000000044,0,0,0,1
2011-10-12,4,0,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,0,22,22,0.4752,0.17733600000000002,-0.024800000000000044,0,0,0,1
2011-10-12,4,0,10,6,0,3,1,2,0.54,0.5152,0.88,0.2537,5,107,112,0.4752,0.136998,-0.024800000000000044,0,0,1,0
2011-10-12,4,0,10,7,0,3,1,2,0.54,0.5152,0.88,0.3881,15,244,259,0.4752,0.209574,-0.024800000000000044,0,0,1,0
2011-10-12,4,0,10,8,0,3,1,2,0.54,0.5152,0.88,0.3881,27,377,404,0.4752,0.209574,-0.024800000000000044,0,0,1,0
2011-10-12,4,0,10,9,0,3,1,2,0.54,0.5152,0.88,0.4478,14,183,197,0.4752,0.241812,-0.024800000000000044,0,0,1,0
2011-10-12,4,0,10,10,0,3,1,2,0.54,0.5152,0.88,0.3881,15,98,113,0.4752,0.209574,-0.024800000000000044,0,0,1,0
2011-10-12,4,0,10,11,0,3,1,3,0.54,0.5152,0.94,0.3284,18,102,120,0.5076,0.17733600000000002,-0.024800000000000044,0,0,1,0
2011-10-12,4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,9,53,62,0.4752,0.17733600000000002,-0.024800000000000044,1,0,0,0
2011-10-12,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101,0.4752,0.120906,-0.024800000000000044,1,0,0,0
2011-10-12,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,8,70,78,0.5076,0.15314400000000003,-0.024800000000000044,1,0,0,0
2011-10-12,4,0,10,15,0,3,1,3,0.54,0.5152,0.94,0.2537,3,42,45,0.5076,0.136998,-0.024800000000000044,1,0,0,0
2011-10-12,4,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,5,50,55,0.49280000000000007,0.125384,-0.02970000000000006,1,0,0,0
2011-10-12,4,0,10,17,0,3,1,3,0.54,0.5152,0.94,0.2239,16,235,251,0.5076,0.120906,-0.024800000000000044,0,1,0,0
2011-10-12,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,11,161,172,0.5076,0.072522,-0.024800000000000044,0,1,0,0
2011-10-12,4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,7,102,109,0.5076,0.072522,-0.024800000000000044,0,1,0,0
2011-10-12,4,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,9,81,90,0.5076,0.05643,-0.024800000000000044,0,1,0,0
2011-10-12,4,0,10,21,0,3,1,3,0.54,0.5152,1.0,0.1045,9,74,83,0.54,0.05643,-0.024800000000000044,0,0,0,1
2011-10-12,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,3,40,43,0.5076,0.048384,-0.024800000000000044,0,0,0,1
2011-10-12,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,13,41,54,0.5076,0.048384,-0.024800000000000044,0,0,0,1
2011-10-13,4,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,1,14,15,0.5076,0.072522,-0.024800000000000044,0,0,0,1
2011-10-13,4,0,10,1,0,4,1,2,0.54,0.5152,0.94,0.0,3,9,12,0.5076,0.0,-0.024800000000000044,0,0,0,1
2011-10-13,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0,0,4,4,0.5076,0.0,-0.024800000000000044,0,0,0,1
2011-10-13,4,0,10,3,0,4,1,2,0.54,0.5152,1.0,0.194,2,4,6,0.54,0.10476,-0.024800000000000044,0,0,0,1
2011-10-13,4,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7,0.54,0.05643,-0.024800000000000044,0,0,0,1
2011-10-13,4,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,1,16,17,0.54,0.05643,-0.024800000000000044,0,0,0,1
2011-10-13,4,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,1,51,52,0.54,0.048384,-0.024800000000000044,0,0,1,0
2011-10-13,4,0,10,7,0,4,1,3,0.54,0.5152,1.0,0.1343,5,76,81,0.54,0.072522,-0.024800000000000044,0,0,1,0
2011-10-13,4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209,0.54,0.048384,-0.024800000000000044,0,0,1,0
2011-10-13,4,0,10,9,0,4,1,3,0.56,0.5303,1.0,0.1045,3,106,109,0.56,0.05852,-0.02970000000000006,0,0,1,0
2011-10-13,4,0,10,10,0,4,1,3,0.56,0.5303,1.0,0.1343,16,53,69,0.56,0.07520800000000001,-0.02970000000000006,0,0,1,0
2011-10-13,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0.0,8,76,84,0.5146,0.0,-0.04420000000000002,0,0,1,0
2011-10-13,4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0.0,10,95,105,0.5456,0.0,-0.05940000000000001,1,0,0,0
2011-10-13,4,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,20,142,162,0.5312,0.10508800000000001,-0.06420000000000003,1,0,0,0
2011-10-13,4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.194,22,111,133,0.5148,0.12804000000000001,-0.05390000000000006,1,0,0,0
2011-10-13,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,27,128,155,0.5148,0.12804000000000001,-0.05390000000000006,1,0,0,0
2011-10-13,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,36,240,276,0.4884,0.147774,-0.03880000000000006,1,0,0,0
2011-10-13,4,0,10,17,0,4,1,3,0.62,0.5758,0.83,0.2537,47,432,479,0.5146,0.157294,-0.04420000000000002,0,1,0,0
2011-10-13,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,0.5146,0.157294,-0.04420000000000002,0,1,0,0
2011-10-13,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205,0.5146,0.101804,-0.04420000000000002,0,1,0,0
2011-10-13,4,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,15,166,181,0.5146,0.17583200000000002,-0.04420000000000002,0,1,0,0
2011-10-13,4,0,10,21,0,4,1,1,0.62,0.5758,0.83,0.194,8,115,123,0.5146,0.12028,-0.04420000000000002,0,0,0,1
2011-10-13,4,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,13,101,114,0.5146,0.12028,-0.04420000000000002,0,0,0,1
2011-10-13,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.194,2,45,47,0.5104,0.11252,-0.034499999999999975,0,0,0,1
2011-10-14,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,10,29,39,0.5451999999999999,0.05196799999999999,-0.034499999999999975,0,0,0,1
2011-10-14,4,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,8,16,24,0.5451999999999999,0.07789399999999999,-0.034499999999999975,0,0,0,1
2011-10-14,4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,0,6,6,0.5264,0.09195200000000002,-0.02970000000000006,0,0,0,1
2011-10-14,4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,1,6,7,0.5264,0.07520800000000001,-0.02970000000000006,0,0,0,1
2011-10-14,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8,8,0.5264,0.10864000000000001,-0.02970000000000006,0,0,0,1
2011-10-14,4,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,0,17,17,0.5264,0.09195200000000002,-0.02970000000000006,0,0,0,1
2011-10-14,4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,4,90,94,0.49280000000000007,0.10864000000000001,-0.02970000000000006,0,0,1,0
2011-10-14,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,10,137,147,0.49280000000000007,0.10864000000000001,-0.02970000000000006,0,0,1,0
2011-10-14,4,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,23,186,209,0.5040000000000001,0.09195200000000002,-0.02970000000000006,0,0,1,0
2011-10-14,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,16,164,180,0.5264,0.125384,-0.02970000000000006,0,0,1,0
2011-10-14,4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,17,108,125,0.4752,0.19342800000000002,-0.024800000000000044,0,0,1,0
2011-10-14,4,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,11,76,87,0.4576,0.08538400000000002,-0.020000000000000018,0,0,1,0
2011-10-14,4,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,13,62,75,0.4576,0.08538400000000002,-0.020000000000000018,1,0,0,0
2011-10-14,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114,132,0.40880000000000005,0.20059200000000002,-0.02970000000000006,1,0,0,0
2011-10-14,4,0,10,14,0,5,1,1,0.62,0.6212,0.43,0.3582,37,119,156,0.2666,0.222084,0.0011999999999999789,1,0,0,0
2011-10-14,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230,0.2666,0.17583200000000002,0.0011999999999999789,1,0,0,0
2011-10-14,4,0,10,16,0,5,1,1,0.6,0.6212,0.43,0.2239,80,264,344,0.258,0.13434,0.021199999999999997,1,0,0,0
2011-10-14,4,0,10,17,0,5,1,1,0.58,0.5455,0.46,0.4179,55,426,481,0.2668,0.242382,-0.034499999999999975,0,1,0,0
2011-10-14,4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,62,361,423,0.2106,0.15314400000000003,-0.024800000000000044,0,1,0,0
2011-10-14,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248,0.2106,0.17733600000000002,-0.024800000000000044,0,1,0,0
2011-10-14,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,19,177,196,0.2184,0.10088000000000001,-0.020000000000000018,0,1,0,0
2011-10-14,4,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,22,156,178,0.225,0.097,-0.015199999999999991,0,0,0,1
2011-10-14,4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,20,123,143,0.2714,0.102994,-0.005500000000000005,0,0,0,1
2011-10-14,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,15,80,95,0.2714,0.07553200000000002,-0.005500000000000005,0,0,0,1
2011-10-15,4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,18,88,106,0.25300000000000006,0.04807,-0.005500000000000005,0,0,0,1
2011-10-15,4,0,10,1,0,6,0,1,0.46,0.4545,0.55,0.2537,9,64,73,0.25300000000000006,0.116702,-0.005500000000000005,0,0,0,1
2011-10-15,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,17,39,56,0.2714,0.08924,-0.005500000000000005,0,0,0,1
2011-10-15,4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,5,18,23,0.2728,0.08536,-0.0005999999999999894,0,0,0,1
2011-10-15,4,0,10,4,0,6,0,1,0.42,0.4242,0.67,0.1343,0,6,6,0.2814,0.056406,0.004200000000000037,0,0,0,1
2011-10-15,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6,7,0.29819999999999997,0.068964,0.004200000000000037,0,0,0,1
2011-10-15,4,0,10,6,0,6,0,1,0.4,0.4091,0.71,0.0,5,15,20,0.284,0.0,0.009099999999999997,0,0,1,0
2011-10-15,4,0,10,7,0,6,0,1,0.4,0.4091,0.76,0.1045,17,40,57,0.30400000000000005,0.041800000000000004,0.009099999999999997,0,0,1,0
2011-10-15,4,0,10,8,0,6,0,1,0.46,0.4545,0.59,0.2836,24,101,125,0.2714,0.13045600000000002,-0.005500000000000005,0,0,1,0
2011-10-15,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,50,157,207,0.2496,0.15522,-0.020000000000000018,0,0,1,0
2011-10-15,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,115,207,322,0.24300000000000002,0.241812,-0.024800000000000044,0,0,1,0
2011-10-15,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881,153,221,374,0.22400000000000003,0.21733600000000003,-0.02970000000000006,0,0,1,0
2011-10-15,4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,195,261,456,0.20299999999999999,0.320276,-0.034499999999999975,1,0,0,0
2011-10-15,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223,394,0.21,0.27762,0.021199999999999997,1,0,0,0
2011-10-15,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,242,230,472,0.198,0.27762,0.021199999999999997,1,0,0,0
2011-10-15,4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,166,211,377,0.1922,0.30535,0.0011999999999999789,1,0,0,0
2011-10-15,4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,179,264,443,0.1798,0.240622,0.0011999999999999789,1,0,0,0
2011-10-15,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,177,264,441,0.1856,0.164488,-0.034499999999999975,0,1,0,0
2011-10-15,4,0,10,18,0,6,0,1,0.54,0.5152,0.39,0.194,121,251,372,0.2106,0.10476,-0.024800000000000044,0,1,0,0
2011-10-15,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,61,177,238,0.255,0.06715,-0.015199999999999991,0,1,0,0
2011-10-15,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,42,137,179,0.24,0.06715,-0.015199999999999991,0,1,0,0
2011-10-15,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,53,115,168,0.21,0.11195,-0.015199999999999991,0,0,0,1
2011-10-15,4,0,10,22,0,6,0,1,0.5,0.4848,0.36,0.1343,45,121,166,0.18,0.06715,-0.015199999999999991,0,0,0,1
2011-10-15,4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,33,102,135,0.19679999999999997,0.078816,-0.010299999999999976,0,0,0,1
2011-10-16,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107,0.2024,0.061778000000000007,-0.005500000000000005,0,0,0,1
2011-10-16,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,13,64,77,0.20679999999999998,0.059092,-0.0005999999999999894,0,0,0,1
2011-10-16,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,13,52,65,0.2268,0.056406,0.004200000000000037,0,0,0,1
2011-10-16,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,11,31,42,0.2268,0.056406,0.004200000000000037,0,0,0,1
2011-10-16,4,0,10,4,0,0,0,1,0.42,0.4242,0.54,0.194,5,7,12,0.2268,0.08148,0.004200000000000037,0,0,0,1
2011-10-16,4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,1,6,7,0.2268,0.068964,0.004200000000000037,0,0,0,1
2011-10-16,4,0,10,6,0,0,0,1,0.38,0.3939,0.66,0.1642,3,7,10,0.2508,0.06239600000000001,0.013899999999999968,0,0,1,0
2011-10-16,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,9,39,48,0.248,0.053720000000000004,0.009099999999999997,0,0,1,0
2011-10-16,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,28,71,99,0.2728,0.08536,-0.0005999999999999894,0,0,1,0
2011-10-16,4,0,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,39,151,190,0.225,0.11195,-0.015199999999999991,0,0,1,0
2011-10-16,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537,121,226,347,0.24300000000000002,0.136998,-0.024800000000000044,0,0,1,0
2011-10-16,4,0,10,11,0,0,0,1,0.56,0.5303,0.35,0.2836,159,218,377,0.196,0.158816,-0.02970000000000006,0,0,1,0
2011-10-16,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444,0.20299999999999999,0.14714599999999997,-0.034499999999999975,1,0,0,0
2011-10-16,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,169,269,438,0.21,0.17909999999999998,0.021199999999999997,1,0,0,0
2011-10-16,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,204,258,462,0.24,0.17909999999999998,0.021199999999999997,1,0,0,0
2011-10-16,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,182,230,412,0.217,0.240622,0.0011999999999999789,1,0,0,0
2011-10-16,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,177,289,466,0.276,0.23285999999999998,0.021199999999999997,1,0,0,0
2011-10-16,4,0,10,17,0,0,0,1,0.58,0.5455,0.49,0.4627,152,253,405,0.28419999999999995,0.268366,-0.034499999999999975,0,1,0,0
2011-10-16,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,102,226,328,0.27440000000000003,0.250768,-0.02970000000000006,0,1,0,0
2011-10-16,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,52,181,233,0.28080000000000005,0.209574,-0.024800000000000044,0,1,0,0
2011-10-16,4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,49,129,178,0.28080000000000005,0.24985800000000002,-0.024800000000000044,0,1,0,0
